10045,12010802
10046,12010901
10047,12010902
10422,12011001
10423,12011002
10424,12011101
10425,12011102
10426,12011201
10427,12011202
10428,12011301
10429,12011302
10430,12011401
10431,12011402
10432,12011501
10433,12011502
10434,12011601
10435,12011602
10436,12011701
10437,12011702
10048,13010101
10049,13010102
10050,13010201
10051,13010202
10052,13010301
10053,13010302
10054,13010401
10055,13010402
10056,13010501
10057,13010502
10058,13010601
10059,13010602
10060,13010701
10061,13010702
10062,13010801
10063,13010802
10064,13010901
10065,13010902
10438,13011001
10439,13011002
10440,13011101
10441,13011102
10442,13011201
10443,13011202
10444,13011301
10445,13011302
10446,13011401
10447,13011402
10448,13011501
10449,13011502
10066,14010101
10067,14010102
10068,14010201
10069,14010202
10070,14010301
10071,14010302
10072,14010401
10073,14010402
10074,14010501
10075,14010502
10076,14010601
10077,14010602
10078,14010701
10079,14010702
10080,14010801
10081,14010802
10082,14010901
10083,14010902
10450,14011001
10451,14011002
10452,14011101
10453,14011102
10454,14011201
10455,14011202
10456,14011301
10457,14011302
10458,14011401
10459,14011402
10084,18010201
10085,18010202
10086,18010301
10087,18010302
10088,18010401
10089,18010402
10090,18010501
10091,18010502
10092,18010601
10093,18010602
10094,18010701
10095,18010702
10096,18010801
10097,18010802
10098,18010901
10099,18010902
10460,18011001
10461,18011002
10462,18011101
10463,18011102
10464,18011201
10465,18011202
10466,18011301
10467,18011302
10468,18011401
10469,18011402
10470,18011501
10471,18011502
10472,18011601
10473,18011602
10474,18011701
10475,18011702
10476,18011801
10477,18011802
10478,18011901
10479,18011902
10480,18012001
10481,18012002
10482,18012101
10483,18012102
10484,18012201
10485,18012202
10486,18012301
10487,18012302
10488,18012401
10489,18012402
10100,19010101
10101,19010102
10102,19010201
10103,19010202
10104,19010301
10105,19010302
10106,19010401
10107,19010402
10108,19010501
10109,19010502
10110,19010601
10111,19010602
10112,19010701
10113,19010702
10114,19010801
10115,19010802
10116,19010901
10117,19010902
10490,19011001
10491,19011002
10492,19011101
10493,19011102
10494,19011201
10495,19011202
10496,19011301
10497,19011302
10498,19011401
10499,19011402
10500,19011501
10501,19011502
10502,19011601
10503,19011602
10504,19011701
10505,19011702
10118,20010101
10119,20010102
10120,20010201
10121,20010202
10122,20010301
10123,20010302
10124,20010401
10125,20010402
10126,20010501
10127,20010502
10128,20010601
10129,20010602
10130,20010701
10131,20010702
10132,20010801
10133,20010802
10134,20010901
10135,20010902
10506,20011001
10507,20011002
10508,20011101
10509,20011102
10510,20011201
10511,20011202
10512,20011301
10513,20011302
10514,20011401
10515,20011402
10516,20011501
10517,20011502
10518,20011601
10519,20011602
10520,20011701
10521,20011702
10136,21010101
10137,21010102
10138,21010201
10139,21010202
10140,21010301
10141,21010302
10142,21010401
10143,21010402
10144,21010501
10145,21010502
10146,21010601
10147,21010602
10148,21010701
10149,21010702
10150,21010801
10151,21010802
10152,21010901
10153,21010902
10522,21011001
10523,21011002
10524,21011101
10525,21011102
10526,21011201
10527,21011202
10528,21011301
10529,21011302
10530,21011401
10531,21011402
10532,21011501
10533,21011502
10154,22010101
10155,22010102
10156,22010201
10157,22010202
10158,22010301
10159,22010302
10160,22010401
10161,22010402
10162,22010501
10163,22010502
10164,22010601
10165,22010602
10166,22010701
10167,22010702
10168,22010801
10169,22010802
10170,22010901
10171,22010902
10534,22011001
10535,22011002
10536,22011101
10537,22011102
10538,22011201
10539,22011202
10540,22011301
10541,22011302
10542,22011401
10543,22011402
10172,23010101
10173,23010102
10174,23010201
10175,23010202
10176,23010301
10177,23010302
10178,23010401
10179,23010402
10180,23010501
10181,23010502
10182,23010601
10183,23010602
10184,23010701
10185,23010702
10186,23010801
10187,23010802
10188,23010901
10189,23010902
10544,23011001
10545,23011002
10546,23011101
10547,23011102
10548,23011201
10549,23011202
10190,24010101
10191,24010102
10192,24010201
10193,24010202
10194,24010301
10195,24010302
10196,24010401
10197,24010402
10198,24010501
10199,24010502
10200,24010601
10201,24010602
10202,24010701
10203,24010702
10204,24010801
10205,24010802
10206,24010901
10207,24010902
10550,24011001
10551,24011002
10552,24011101
10553,24011102
10554,24011201
10555,24011202
10556,24011301
10557,24011302
10208,26010201
10209,26010202
10210,26010301
10211,26010302
10212,26010401
10213,26010402
10214,26010501
10215,26010502
10216,26010601
10217,26010602
10218,26010701
10219,26010702
10220,26010801
10221,26010802
10222,26010901
10223,26010902
10558,26011001
10559,26011002
10560,26011101
10561,26011102
10562,26011201
10563,26011202
10564,26011301
10565,26011302
10566,26011401
10567,26011402
10568,26011501
10569,26011502
10570,26011601
10571,26011602
10572,26011701
10573,26011702
10574,26011801
10575,26011802
10576,26011901
10577,26011902
10578,26012001
10579,26012002
10580,26012101
10581,26012102
10582,26012201
10583,26012202
10584,26012301
10585,26012302
10586,26012401
10587,26012402
10224,28010101
10225,28010102
10226,28010201
10227,28010202
10228,28010301
10229,28010302
10230,28010401
10231,28010402
10232,28010501
10233,28010502
10234,28010601
10235,28010602
10236,28010701
10237,28010702
10238,28010801
10239,28010802
10240,28010901
10241,28010902
10588,28011001
10589,28011002
10590,28011101
10591,28011102
10592,28011201
10593,28011202
10594,28011301
10595,28011302
10596,28011401
10597,28011402
10598,28011501
10599,28011502
10242,29010101
10243,29010102
10244,29010201
10245,29010202
10246,29010301
10247,29010302
10248,29010401
10249,29010402
10250,29010501
10251,29010502
10252,29010601
10253,29010602
10254,29010701
10255,29010702
10256,29010801
10257,29010802
10258,29010901
10259,29010902
10600,29011001
10601,29011002
10602,29011101
10603,29011102
10604,29011201
10605,29011202
10606,29011301
10607,29011302
10608,29011401
10609,29011402
10610,29011501
10611,29011502
10260,30010101
10261,30010102
10262,30010201
10263,30010202
10264,30010301
10265,30010302
10266,30010401
10267,30010402
10268,30010501
10269,30010502
10270,30010601
10271,30010602
10272,30010701
10273,30010702
10274,30010801
10275,30010802
10276,30010901
10277,30010902
10612,30011001
10613,30011002
10614,30011101
10615,30011102
10616,30011201
10617,30011202
10618,30011301
10619,30011302
10620,30011401
10621,30011402
10278,31010101
10279,31010102
10280,31010201
10281,31010202
10282,31010301
10283,31010302
10284,31010401
10285,31010402
10286,31010501
10287,31010502
10288,31010601
10289,31010602
10290,31010701
10291,31010702
10292,31010801
10293,31010802
10294,31010901
10295,31010902
10622,31011001
10623,31011002
10624,31011101
10625,31011102
10626,31011201
10627,31011202
10628,31011301
10629,31011302
10630,31011401
10631,31011402
10296,32010101
10297,32010102
10298,32010201
10299,32010202
10300,32010301
10301,32010302
10302,32010401
10303,32010402
10304,32010501
10305,32010502
10306,32010601
10307,32010602
10308,32010701
10309,32010702
10310,32010801
10311,32010802
10312,32010901
10313,32010902
10632,32011001
10633,32011002
10634,32011101
10635,32011102
10636,32011201
10637,32011202
