2,1,1,0201
3,1,1,0301
4,1,1,0401
5,1,1,0501
6,1,1,0601
7,1,1,0701
8,1,1,0801
9,1,1,0901
10,1,1,1001
11,1,1,1101
12,1,1,1201
13,1,1,1301
14,1,1,1401
15,1,1,1501
16,1,1,1601
17,1,1,1701
20,1,2,0302
28,1,2,1102
35,2,1,0101
36,2,1,0201
37,2,1,0301
38,2,1,0401
39,2,1,0501
40,2,1,0601
41,2,1,0701
42,2,1,0801
43,2,1,0901
44,2,1,1001
45,2,2,0102
46,2,2,0202
47,2,2,0302
48,2,2,0402
49,2,2,0502
50,2,2,0602
51,2,2,0702
52,2,2,0802
53,2,2,0902
54,2,2,1002
55,3,1,0101
56,3,1,0201
57,3,1,0301
58,3,1,0401
59,3,1,0501
60,3,1,0601
61,3,1,0701
62,3,1,0801
63,3,1,0901
64,3,1,1001
65,3,1,0102
66,3,1,0202
67,3,1,0302
68,3,1,0402
69,3,1,0502
70,3,1,0602
71,3,1,0702
72,3,1,0802
73,3,1,0902
74,3,1,1002
75,4,1,0101
76,4,1,0201
77,4,1,0301
78,4,1,0401
79,4,1,0501
80,4,1,0601
81,4,1,0701
82,4,1,0801
83,4,1,0901
84,4,1,1001
85,4,1,0102
86,4,1,0202
87,4,1,0302
88,4,1,0402
89,4,1,0502
90,4,1,0602
91,4,1,0702
92,4,1,0802
93,4,1,0902
94,4,1,1002
95,6,1,0101
96,6,1,0201
97,6,1,0301
98,6,1,0401
99,6,1,0501
100,6,1,0601
101,6,1,0701
102,6,1,0801
103,6,1,0901
104,6,1,1001
105,6,1,1101
106,6,1,1201
107,6,1,1301
108,6,1,1401
109,6,1,0102
110,6,1,0202
111,6,1,0302
112,6,1,0402
113,6,1,0502
114,6,1,0602
115,6,1,0702
116,6,1,0802
117,6,1,0902
118,6,1,1002
119,6,1,1102
120,6,1,1202
121,6,1,1302
122,6,1,1402
123,6,2,0101
124,6,2,0201
125,6,2,0301
126,6,2,0401
127,6,2,0501
128,6,2,0601
129,6,2,0701
130,6,2,0801
131,6,2,0901
132,6,2,1001
133,6,2,1101
134,6,2,1201
135,6,2,1301
136,6,2,1401
137,6,2,0102
138,6,2,0202
139,6,2,0302
140,6,2,0402
141,6,2,0502
142,6,2,0602
143,6,2,0702
144,6,2,0802
145,6,2,0902
146,6,2,1002
147,6,2,1102
148,6,2,1202
149,6,2,1302
150,6,2,1402
151,8,1,0101
152,8,1,0201
153,8,1,0301
154,8,1,0401
155,8,1,0501
156,8,1,0601
157,8,1,0701
158,8,1,0801
159,8,1,0901
160,8,1,1001
161,8,1,1101
162,8,1,1201
163,8,1,1301
164,8,1,1401
165,8,1,1501
166,8,1,1601
167,8,1,0102
168,8,1,0202
169,8,1,0302
170,8,1,0402
171,8,1,0502
172,8,1,0602
173,8,1,0702
174,8,1,0802
175,8,1,0902
176,8,1,1002
177,8,1,1102
178,8,1,1202
179,8,1,1302
180,8,1,1402
181,8,1,1502
182,8,1,1602
198,8,2,1601
199,8,2,0101
200,8,2,0201
201,8,2,0301
202,8,2,0401
203,8,2,0501
204,8,2,0601
205,8,2,0701
206,8,2,0801
207,8,2,0901
208,8,2,1001
209,8,2,1101
210,8,2,1201
211,8,2,1301
212,8,2,1401
213,8,2,1501
215,8,2,1701
216,8,2,0102
217,8,2,0202
218,8,2,0302
219,8,2,0402
220,8,2,0502
221,8,2,0602
222,8,2,0702
223,8,2,0802
224,8,2,0902
225,8,2,1002
226,8,2,1102
227,8,2,1202
228,8,2,1302
229,8,2,1402
230,8,2,1502
231,8,2,1602
232,8,2,1702
233,7,1,0101
234,7,1,0201
235,7,1,0301
236,7,1,0401
237,7,1,0501
238,7,1,0601
239,7,1,0701
240,7,1,0801
241,7,1,0901
242,7,1,1001
243,7,1,1101
244,7,1,1201
245,7,1,1301
246,7,1,0102
247,7,1,0202
248,7,1,0302
249,7,1,0402
250,7,1,0502
251,7,1,0602
252,7,1,0702
253,7,1,0802
254,7,1,0902
255,7,1,1002
256,7,1,1102
257,7,1,1202
258,7,1,1302
259,7,2,0101
260,7,2,0201
261,7,2,0301
262,7,2,0401
263,7,2,0501
264,7,2,0601
265,7,2,0701
266,7,2,0801
267,7,2,0901
268,7,2,1001
269,7,2,1101
270,7,2,1201
271,7,2,1301
272,7,2,0102
273,7,2,0202
274,7,2,0302
275,7,2,0402
276,7,2,0502
277,7,2,0602
278,7,2,0702
279,7,2,0802
280,7,2,0902
281,7,2,1002
282,7,2,1102
283,7,2,1202
284,7,2,1302
285,5,1,0101
286,5,1,0201
287,5,1,0301
288,5,1,0401
289,5,1,0501
290,5,1,0601
291,5,1,0701
292,5,1,0801
293,5,1,0901
294,5,1,0102
295,5,1,0202
296,5,1,0302
297,5,1,0402
298,5,1,0502
299,5,1,0602
300,5,1,0702
301,5,1,0802
302,5,1,0902
303,2,1,0102
304,2,1,0202
305,2,1,0302
306,2,1,0402
307,2,1,0502
308,2,1,0602
309,2,1,0702
310,2,1,0802
311,2,1,0902
312,2,1,1002
313,9,1,0101
314,9,1,0201
315,9,1,0301
316,9,1,0401
317,9,1,0501
318,9,1,0601
319,9,1,0701
320,9,1,0801
321,9,1,0901
322,9,1,1001
323,9,1,1101
324,9,1,1201
325,9,1,1301
326,9,1,1401
327,9,1,1501
328,9,1,1601
329,9,1,1701
330,9,1,1801
331,9,1,0102
332,9,1,0202
333,9,1,0302
334,9,1,0402
335,9,1,0502
336,9,1,0602
337,9,1,0702
338,9,1,0802
339,9,1,0902
340,9,1,1002
341,9,1,1102
342,9,1,1202
343,9,1,1302
344,9,1,1402
345,9,1,1502
346,9,1,1602
347,9,1,1702
348,9,1,1802
349,9,2,0101
350,9,2,0201
351,9,2,0301
352,9,2,0401
353,9,2,0501
354,9,2,0601
355,9,2,0701
356,9,2,0801
357,9,2,0901
358,9,2,1001
359,9,2,1101
360,9,2,1201
361,9,2,1301
362,9,2,1401
363,9,2,1501
364,9,2,1601
365,9,2,1701
366,9,2,1801
367,9,2,0102
368,9,2,0202
369,9,2,0302
370,9,2,0402
371,9,2,0502
372,9,2,0602
373,9,2,0702
374,9,2,0802
375,9,2,0902
376,9,2,1002
377,9,2,1102
378,9,2,1202
379,9,2,1302
380,9,2,1402
381,9,2,1502
382,9,2,1602
383,9,2,1702
384,9,2,1802
385,11,1,0101
386,11,1,0201
387,11,1,0301
388,11,1,0401
389,11,1,0501
390,11,1,0601
391,11,1,0701
392,11,1,0801
393,11,1,0901
394,11,1,1001
395,11,1,1101
396,11,1,1201
397,11,1,1301
398,11,1,1401
399,11,1,1501
400,11,1,1601
401,11,1,1701
402,11,1,1801
403,11,1,1901
404,11,1,2001
405,11,1,0102
406,11,1,0202
407,11,1,0302
408,11,1,0402
409,11,1,0502
410,11,1,0602
411,11,1,0702
412,11,1,0802
413,11,1,0902
414,11,1,1002
415,11,1,1102
416,11,1,1202
417,11,1,1302
418,11,1,1402
419,11,1,1502
420,11,1,1602
421,11,1,1702
422,11,1,1802
423,11,1,1902
424,11,1,2002
425,1,1,0102
426,1,1,0202
427,1,1,0302
428,1,1,0402
429,1,1,0502
430,1,1,0602
431,1,1,0702
432,1,1,0802
433,1,1,0902
434,1,1,1002
435,1,1,1102
436,1,1,1202
437,1,1,1302
438,1,1,1402
439,1,1,1502
440,1,1,1602
441,1,1,1702
442,1,2,0101
443,1,2,0201
444,1,2,0301
445,1,2,0401
446,1,2,0501
447,1,2,0601
448,1,2,0701
449,1,2,0801
450,1,2,0901
451,1,2,1001
452,1,2,1101
453,1,2,1201
454,1,2,1301
455,1,2,1401
456,1,2,1501
457,1,2,1601
458,1,2,1701
459,1,2,1801
460,12,1,0101
461,12,1,0201
462,1,2,0102
463,1,2,0202
465,1,2,0402
466,1,2,0502
467,1,2,0602
468,1,2,0702
469,1,2,0802
470,1,2,0902
471,1,2,1002
473,1,2,1202
474,1,2,1302
475,1,2,1402
476,1,2,1502
477,1,2,1602
478,1,2,1702
479,1,2,1802
481,1,1,0101
482,2,2,0101
483,2,2,0201
484,2,2,0301
485,2,2,0401
486,2,2,0501
487,2,2,0601
488,2,2,0701
489,2,2,0801
490,2,2,0901
491,2,2,1001
492,6,1,1501
493,6,1,1502
494,7,1,1401
495,7,1,1402
3137,7,2,2002
3138,8,2,2002
