117069,7418,193.70
117070,7419,185.42
117071,7420,188.99
117072,7421,177.16
117073,7422,188.99
117074,7423,177.16
117075,7424,180.91
117076,7425,169.09
117078,7427,223.64
117079,7428,185.42
117080,7429,193.70
117081,7430,177.16
117082,7431,188.99
117083,7432,177.16
117084,7433,188.99
117086,7435,180.91
117088,7437,231.87
117090,7439,185.61
117091,7440,189.17
117092,7441,177.34
117094,7443,177.34
117097,7446,232.08
117098,7447,223.83
117099,7448,185.61
117101,7450,177.34
117102,7451,177.34
117103,7452,177.34
117104,7453,177.34
117106,7455,169.26
117107,7456,223.83
117108,7457,223.83
117110,7459,193.90
117112,7461,189.17
117114,7463,189.17
117116,7465,181.09
117117,7466,223.83
117119,7468,193.70
117120,7469,185.42
117121,7470,188.99
117122,7471,177.16
117123,7472,188.99
117124,7473,177.16
117125,7474,180.91
117126,7475,169.09
117129,7478,185.42
117130,7479,193.70
117131,7480,177.16
117132,7481,188.99
117135,7484,169.09
117136,7485,180.91
117137,7486,223.64
117139,7488,514.26
117141,7490,512.58
117142,7491,512.58
117143,7492,512.58
117145,7494,512.58
117146,7495,525.56
117147,7496,515.52
117148,7497,513.80
117149,7498,513.80
117150,7499,513.80
117151,7500,513.80
117152,7501,515.52
117153,7502,526.58
117154,7503,513.66
117155,7504,513.66
117156,7505,513.66
117157,7506,513.66
117159,7508,513.66
117160,7509,515.36
117162,7511,198.13
117163,7512,196.27
117164,7513,194.50
117165,7514,187.54
117166,7515,187.05
117168,7517,249.63
117169,7518,198.03
117172,7521,194.50
117173,7522,187.05
117174,7523,187.05
117179,7528,194.50
117183,7532,249.63
117184,7533,250.63
117185,7534,199.91
117186,7535,198.14
117191,7540,250.64
117192,7541,249.65
117193,7542,198.14
117194,7543,198.14
117195,7544,194.50
117196,7545,194.50
117197,7546,187.07
117198,7547,187.07
117199,7548,249.65
117200,7549,249.65
117201,7550,198.14
117202,7551,199.91
117204,7553,196.28
117205,7554,187.07
117206,7555,187.56
117207,7556,249.65
117208,7557,250.64
117211,7560,177.80
117212,7561,177.53
117214,7563,177.53
117215,7564,169.71
117216,7565,169.46
117217,7566,226.46
117218,7567,226.16
117221,7570,177.53
117222,7571,189.39
117223,7572,177.53
117224,7573,189.39
117226,7575,181.30
117227,7576,226.16
117228,7577,234.42
117229,7578,194.00
117230,7579,185.65
117231,7580,189.28
117232,7581,177.39
117233,7582,189.24
117234,7583,177.39
117236,7585,169.32
117237,7586,234.22
117239,7588,185.68
117241,7590,177.39
117242,7591,177.39
117243,7592,177.39
117244,7593,177.39
117245,7594,169.32
117246,7595,169.32
117247,7596,225.95
117248,7597,225.92
117249,7598,185.67
117251,7600,177.38
117252,7601,177.66
117255,7604,169.34
117256,7605,169.60
117258,7607,226.25
117259,7608,193.20
117260,7609,184.87
117261,7610,188.45
117262,7611,176.57
117263,7612,188.45
117264,7613,176.57
117265,7614,180.35
117266,7615,168.45
117268,7617,226.93
117269,7618,184.87
117272,7621,176.57
117273,7622,176.57
117274,7623,176.57
117278,7627,226.93
117279,7628,184.87
117281,7630,176.47
117282,7631,188.45
117284,7633,188.44
117285,7634,168.46
117286,7635,180.33
117287,7636,226.91
117288,7637,235.21
117289,7638,192.43
117292,7641,175.80
117293,7642,187.70
117294,7643,175.80
117296,7645,167.72
117297,7646,234.39
117298,7647,226.03
117299,7648,184.09
117300,7649,192.43
117302,7651,187.70
117303,7652,175.80
117304,7653,187.70
117305,7654,167.72
117307,7656,226.03
117308,7657,234.39
117309,7658,184.49
117312,7661,175.94
117313,7662,176.20
117314,7663,175.94
117316,7665,167.86
117318,7667,226.31
117319,7668,184.23
117320,7669,192.54
117322,7671,187.80
117323,7672,175.94
117324,7673,187.80
117326,7675,179.70
117327,7676,226.31
117328,7677,234.57
117329,7678,192.54
117330,7679,184.23
117331,7680,187.80
117332,7681,175.94
117333,7682,187.80
117334,7683,175.94
117335,7684,179.70
117336,7685,167.86
117337,7686,234.57
117338,7687,226.31
117339,7688,184.23
117340,7689,184.49
117342,7691,176.20
117343,7692,175.94
117345,7694,167.86
117346,7695,168.11
117347,7696,226.31
117349,7698,190.67
117351,7700,182.46
117352,7701,171.65
117353,7702,182.46
117354,7703,171.65
117356,7705,160.51
117357,7706,239.96
117358,7707,233.00
117362,7711,171.65
117363,7712,171.65
117364,7713,171.65
117365,7714,160.51
117369,7718,183.36
117370,7719,190.67
117371,7720,171.65
117372,7721,182.46
117373,7722,171.65
117374,7723,182.46
117376,7725,171.32
117377,7726,233.00
117378,7727,239.96
117379,7728,183.83
117382,7731,172.14
117383,7732,172.41
117384,7733,172.14
117385,7734,160.97
117386,7735,160.72
117387,7736,233.55
117389,7738,183.58
117391,7740,172.14
117392,7741,172.14
117393,7742,172.14
117394,7743,172.14
117395,7744,160.72
117396,7745,160.72
117397,7746,233.17
117398,7747,233.17
117399,7748,183.58
117400,7749,183.83
117402,7751,172.41
117403,7752,172.14
117404,7753,172.41
117406,7755,160.97
117407,7756,233.17
117408,7757,233.55
117409,7758,183.99
117410,7759,183.72
117411,7760,172.27
117412,7761,171.99
117414,7763,172.00
117415,7764,161.10
117416,7765,160.83
117417,7766,233.84
117419,7768,183.72
117420,7769,183.99
117421,7770,171.98
117422,7771,172.27
117423,7772,172.00
117425,7774,160.83
117426,7775,161.08
117427,7776,233.46
117428,7777,233.84
117429,7778,192.40
117430,7779,184.11
117431,7780,187.57
117432,7781,175.84
117433,7782,187.57
117434,7783,175.84
117435,7784,179.49
117437,7786,234.23
117438,7787,225.96
117441,7790,175.84
117442,7791,175.84
117443,7792,175.84
117444,7793,175.84
117445,7794,167.76
117446,7795,167.76
117447,7796,225.96
117450,7799,192.40
117451,7800,175.84
117452,7801,187.57
117454,7803,187.57
117456,7805,179.49
117457,7806,225.96
117459,7808,193.14
117461,7810,188.27
117462,7811,176.51
117463,7812,188.26
117465,7814,180.31
117466,7815,168.41
117467,7816,235.16
117469,7818,184.83
117470,7819,184.83
117471,7820,176.51
117472,7821,176.51
117473,7822,176.51
117474,7823,176.51
117475,7824,168.41
117476,7825,168.41
117477,7826,232.13
117478,7827,232.13
117479,7828,184.84
117480,7829,193.14
117481,7830,176.53
117482,7831,188.27
117483,7832,176.51
117484,7833,188.26
117485,7834,168.41
117486,7835,180.29
117487,7836,232.15
117489,7838,191.73
117490,7839,184.38
117491,7840,183.78
117492,7841,172.90
117493,7842,183.78
117494,7843,172.90
117495,7844,172.30
117496,7845,161.41
117497,7846,166.26
117498,7847,158.96
117500,7849,129.43
117501,7850,184.38
117502,7851,191.73
117504,7853,183.78
117507,7856,161.41
117508,7857,172.30
117509,7858,158.96
117510,7859,166.26
117511,7860,129.43
117512,7861,130.68
117514,7863,183.36
117515,7864,182.46
117516,7865,171.65
117517,7866,182.46
117518,7867,171.65
117519,7868,171.32
117520,7869,160.51
117521,7870,239.96
117522,7871,233.00
117523,7872,183.36
117524,7873,183.36
117526,7875,171.65
117527,7876,171.65
117528,7877,171.65
117529,7878,160.51
117531,7880,233.00
117532,7881,233.00
117533,7882,183.36
117535,7884,171.65
117536,7885,182.46
117537,7886,171.65
117538,7887,182.46
117539,7888,160.51
117541,7890,233.00
117542,7891,239.96
117543,7892,193.82
117544,7893,185.43
117545,7894,188.86
117546,7895,176.89
117547,7896,188.86
117548,7897,176.89
117549,7898,180.74
117551,7900,171.85
117552,7901,163.49
117553,7902,126.85
117554,7903,124.88
117555,7904,185.43
117557,7906,176.90
117558,7907,176.90
117559,7908,176.90
117561,7910,168.77
117562,7911,168.77
117563,7912,163.49
117564,7913,163.49
117565,7914,124.88
117566,7915,124.88
117567,7916,185.43
117568,7917,193.83
117569,7918,176.90
117570,7919,188.86
117572,7921,188.86
117573,7922,168.77
117574,7923,180.74
117575,7924,163.49
117577,7926,124.88
117578,7927,126.85
117579,7928,192.43
117580,7929,184.07
117581,7930,187.70
117582,7931,175.80
117583,7932,187.70
117584,7933,175.80
117585,7934,179.62
117587,7936,234.39
117588,7937,226.03
117589,7938,184.09
117590,7939,192.43
117592,7941,187.70
117593,7942,175.80
117594,7943,187.70
117595,7944,167.72
117596,7945,179.61
117597,7946,226.03
117598,7947,234.39
117599,7948,190.67
117600,7949,183.36
117601,7950,182.46
117602,7951,171.65
117603,7952,182.46
117605,7954,171.32
117606,7955,160.51
117607,7956,239.96
117608,7957,233.00
117609,7958,183.36
117610,7959,183.36
117612,7961,171.65
117614,7963,171.65
117615,7964,160.51
117616,7965,160.51
117617,7966,233.00
117618,7967,233.00
117619,7968,183.36
117620,7969,190.67
117621,7970,171.65
117623,7972,171.65
117627,7976,233.00
117628,7977,239.96
117631,7980,187.57
117632,7981,175.84
117633,7982,187.57
117634,7983,175.84
117636,7985,167.76
117637,7986,234.23
117639,7988,184.11
117640,7989,184.11
117641,7990,175.84
117642,7991,175.84
117643,7992,175.84
117644,7993,175.84
117645,7994,167.76
117646,7995,167.76
117647,7996,225.96
117648,7997,225.96
117649,7998,184.11
117651,8000,175.84
117652,8001,187.57
117655,8004,167.76
117657,8006,225.96
117658,8007,234.23
117661,8010,173.24
117662,8011,172.98
117663,8012,173.24
117664,8013,172.98
117665,8014,162.01
117666,8015,161.74
117667,8016,159.42
117668,8017,159.19
117669,8018,129.79
117671,8020,184.76
117672,8021,185.01
117673,8022,172.98
117674,8023,173.24
117675,8024,172.98
117676,8025,173.24
117677,8026,161.74
117678,8027,162.01
117679,8028,159.19
117680,8029,159.42
117681,8030,129.63
117682,8031,129.79
117683,8032,184.80
117684,8033,184.53
117685,8034,173.04
117687,8036,173.03
117688,8037,172.77
117689,8038,161.81
117690,8039,161.56
117691,8040,159.22
117692,8041,159.00
117693,8042,129.70
117694,8043,129.53
117695,8044,184.53
117696,8045,184.53
117697,8046,172.77
117698,8047,172.77
117699,8048,172.77
117700,8049,172.77
117701,8050,161.56
117702,8051,161.56
117703,8052,159.00
117704,8053,159.00
117705,8054,129.53
117706,8055,129.53
117707,8056,184.53
117708,8057,184.80
117709,8058,172.77
117710,8059,173.03
117711,8060,172.77
117712,8061,173.03
117713,8062,161.56
117714,8063,161.81
117715,8064,159.00
117716,8065,159.22
117717,8066,129.53
117718,8067,129.70
117720,8069,172.55
117721,8070,172.80
117722,8071,172.55
117723,8072,172.80
117724,8073,172.55
117725,8074,161.35
117726,8075,161.08
117727,8076,234.08
117728,8077,233.70
117729,8078,172.55
117730,8079,172.80
117731,8080,172.55
117732,8081,172.80
117734,8083,172.80
117735,8084,161.08
117736,8085,161.35
117738,8087,234.08
117739,8088,172.80
117740,8089,172.55
117741,8090,172.80
117742,8091,172.55
117744,8093,172.55
117745,8094,161.35
117746,8095,161.08
117748,8097,233.70
117750,8099,172.80
117751,8100,172.55
117752,8101,172.80
117753,8102,172.55
117754,8103,172.80
117755,8104,161.08
117756,8105,161.35
117757,8106,233.70
117758,8107,234.08
117760,8109,185.05
117765,8114,180.56
117767,8116,233.38
117768,8117,223.99
117769,8118,185.05
117770,8119,185.30
117772,8121,177.06
117773,8122,176.81
117774,8123,177.06
117775,8124,168.76
117776,8125,169.01
117777,8126,223.99
117778,8127,224.29
117780,8129,176.81
117782,8131,176.81
117783,8132,177.06
117785,8134,168.55
117787,8136,224.29
117788,8137,223.99
117791,8140,176.81
117793,8142,176.81
117796,8145,180.56
117797,8146,223.99
117799,8148,183.81
117800,8149,183.54
117802,8151,175.29
117803,8152,175.55
117804,8153,175.29
117805,8154,167.50
117806,8155,167.24
117807,8156,224.43
117808,8157,224.13
117809,8158,183.81
117810,8159,183.54
117811,8160,175.29
117812,8161,187.10
117813,8162,175.29
117814,8163,187.10
117815,8164,167.24
117817,8166,224.13
117818,8167,233.52
117819,8168,191.81
117820,8169,183.54
117821,8170,187.10
117822,8171,175.29
117824,8173,175.29
117826,8175,167.24
117828,8177,224.13
117829,8178,183.54
117831,8180,175.29
117832,8181,175.55
117834,8183,175.55
117835,8184,167.24
117836,8185,167.50
117837,8186,224.13
117838,8187,224.43
117839,8188,183.97
117842,8191,172.27
117843,8192,172.54
117844,8193,172.27
117846,8195,160.83
117847,8196,233.72
117849,8198,183.72
117850,8199,191.03
117851,8200,172.27
117852,8201,183.12
117853,8202,172.27
117854,8203,183.12
117855,8204,160.83
117856,8205,171.68
117857,8206,233.34
117859,8208,191.03
117860,8209,183.72
117862,8211,172.27
117863,8212,183.12
117864,8213,172.27
117865,8214,171.68
117866,8215,160.83
117867,8216,240.31
117868,8217,233.34
117871,8220,172.27
117872,8221,172.54
117874,8223,172.54
117875,8224,160.83
117876,8225,161.10
117877,8226,233.34
117878,8227,233.72
117879,8228,190.92
117880,8229,183.58
117882,8231,172.14
117883,8232,183.01
117884,8233,172.14
117885,8234,171.57
117886,8235,160.71
117888,8237,233.20
117890,8239,190.92
117892,8241,183.01
117893,8242,172.14
117894,8243,183.01
117895,8244,160.71
117896,8245,171.57
117897,8246,233.20
117899,8248,192.11
117900,8249,183.83
117901,8250,187.25
117903,8252,187.25
117904,8253,175.57
117905,8254,179.19
117906,8255,167.51
117908,8257,224.48
117909,8258,183.83
117912,8261,175.57
117915,8264,167.51
117916,8265,167.51
117917,8266,224.48
117918,8267,224.48
117919,8268,183.83
117920,8269,192.11
117921,8270,175.57
117922,8271,187.25
117923,8272,175.57
117925,8274,167.51
117928,8277,233.88
117929,8278,191.56
117930,8279,183.25
117931,8280,186.84
117932,8281,175.01
117935,8284,178.81
117936,8285,166.96
117938,8287,223.73
117939,8288,183.25
117940,8289,183.25
117941,8290,175.01
117942,8291,175.01
117944,8293,175.01
117945,8294,166.96
117947,8296,223.73
117948,8297,223.73
117949,8298,183.25
117950,8299,191.56
117951,8300,175.01
117952,8301,186.84
117953,8302,175.01
117954,8303,186.84
117955,8304,166.96
117956,8305,178.81
117957,8306,223.73
117958,8307,233.21
117959,8308,190.81
117960,8309,183.46
117961,8310,182.90
117962,8311,172.03
117963,8312,182.90
117964,8313,172.03
117965,8314,171.43
117969,8318,183.46
117970,8319,183.46
117971,8320,172.03
117973,8322,172.03
117974,8323,172.03
117975,8324,160.61
117976,8325,160.61
117977,8326,233.02
117978,8327,232.97
117979,8328,183.46
117980,8329,190.81
117981,8330,172.03
117982,8331,182.90
117983,8332,172.03
117985,8334,160.61
117986,8335,171.43
117987,8336,233.02
117989,8338,191.67
117991,8340,186.96
117993,8342,186.96
117996,8345,167.06
117998,8347,223.87
117999,8348,183.36
118000,8349,191.67
118001,8350,175.11
118002,8351,186.96
118003,8352,175.11
118004,8353,186.96
118005,8354,167.06
118006,8355,178.91
118007,8356,223.87
118008,8357,233.35
118010,8359,183.36
118011,8360,186.96
118012,8361,175.11
118013,8362,186.96
118014,8363,175.11
118017,8366,233.35
118019,8368,183.36
118020,8369,191.67
118021,8370,175.11
118022,8371,186.96
118023,8372,175.11
118024,8373,186.96
118028,8377,233.35
118030,8379,183.61
118031,8380,172.44
118033,8382,172.44
118035,8384,161.00
118036,8385,160.75
118038,8387,233.20
118039,8388,183.61
118040,8389,183.61
118041,8390,172.17
118042,8391,172.17
118043,8392,172.17
118044,8393,172.17
118045,8394,160.75
118046,8395,160.75
118049,8398,183.61
118050,8399,183.86
118052,8401,172.44
118054,8403,172.44
118055,8404,160.75
118056,8405,161.00
118057,8406,233.20
118058,8407,233.58
118060,8409,183.54
118063,8412,182.94
118064,8413,172.10
118065,8414,171.50
118066,8415,160.68
118067,8416,239.01
118069,8418,183.54
118070,8419,183.54
118071,8420,172.10
118072,8421,172.10
118073,8422,172.10
118074,8423,172.10
118075,8424,160.68
118076,8425,160.68
118077,8426,233.10
118078,8427,233.10
118079,8428,183.54
118081,8430,172.10
118082,8431,172.37
118083,8432,172.10
118084,8433,172.37
118086,8435,160.93
118088,8437,233.49
118089,8438,193.70
118090,8439,185.42
118091,8440,188.99
118092,8441,177.16
118093,8442,188.99
118094,8443,177.16
118095,8444,180.91
118096,8445,169.09
118098,8447,223.64
118099,8448,185.42
118100,8449,193.70
118101,8450,177.16
118102,8451,188.99
118103,8452,177.16
118104,8453,188.99
118106,8455,180.91
118107,8456,223.64
118108,8457,231.87
118110,8459,185.61
118111,8460,189.17
118112,8461,177.34
118114,8463,177.34
118117,8466,232.08
118118,8467,223.83
118119,8468,185.61
118121,8470,177.34
118122,8471,177.34
118123,8472,177.34
118124,8473,177.34
118126,8475,169.26
118127,8476,223.83
118128,8477,223.83
118130,8479,193.90
118132,8481,189.17
118134,8483,189.17
118136,8485,181.09
118137,8486,223.83
118139,8488,193.70
118140,8489,185.42
118141,8490,188.99
118142,8491,177.16
118143,8492,188.99
118144,8493,177.16
118145,8494,180.91
118146,8495,169.09
118149,8498,185.42
118150,8499,193.70
118151,8500,177.16
118152,8501,188.99
118155,8504,169.09
118156,8505,180.91
118157,8506,223.64
118159,8508,514.26
118161,8510,512.58
118162,8511,512.58
118163,8512,512.58
118164,8513,512.58
118165,8514,512.58
118166,8515,525.56
118167,8516,515.52
118168,8517,513.80
118169,8518,513.80
118170,8519,513.80
118171,8520,513.80
118172,8521,515.52
118173,8522,526.58
118174,8523,513.66
118175,8524,513.66
118176,8525,513.66
118177,8526,513.66
118179,8528,513.66
118180,8529,515.36
118182,8531,198.13
118183,8532,196.27
118184,8533,194.50
118185,8534,187.54
118186,8535,187.05
118188,8537,249.63
118189,8538,198.03
118192,8541,194.50
118193,8542,187.05
118194,8543,187.05
118199,8548,194.50
118203,8552,249.63
118204,8553,250.63
118205,8554,199.91
118206,8555,198.14
118207,8556,196.28
118210,8559,187.07
118211,8560,250.64
118212,8561,249.65
118213,8562,198.14
118214,8563,198.14
118215,8564,194.50
118216,8565,194.50
118217,8566,187.07
118218,8567,187.07
118219,8568,249.65
118220,8569,249.65
118221,8570,198.14
118222,8571,199.91
118223,8572,194.50
118224,8573,196.28
118225,8574,187.07
118226,8575,187.56
118227,8576,249.65
118228,8577,250.64
118231,8580,177.80
118232,8581,177.53
118234,8583,177.53
118235,8584,169.71
118236,8585,169.46
118237,8586,226.46
118238,8587,226.16
118241,8590,177.53
118242,8591,189.39
118243,8592,177.53
118244,8593,189.39
118246,8595,181.30
118247,8596,226.16
118248,8597,234.42
118249,8598,194.00
118250,8599,185.65
118251,8600,189.28
118252,8601,177.39
118253,8602,189.24
118254,8603,177.39
118256,8605,169.32
118257,8606,234.22
118259,8608,185.68
118261,8610,177.39
118262,8611,177.39
118263,8612,177.39
118264,8613,177.39
118265,8614,169.32
118266,8615,169.32
118267,8616,225.95
118268,8617,225.92
118269,8618,185.67
118271,8620,177.38
118272,8621,177.66
118275,8624,169.34
118276,8625,169.60
118278,8627,226.25
118279,8628,193.20
118280,8629,184.87
118281,8630,188.45
118282,8631,176.57
118283,8632,188.45
118284,8633,176.57
118285,8634,180.35
118286,8635,168.45
118288,8637,226.93
118289,8638,184.87
118292,8641,176.57
118293,8642,176.57
118294,8643,176.57
118298,8647,226.93
118299,8648,184.87
118301,8650,176.47
118302,8651,188.45
118304,8653,188.44
118305,8654,168.46
118306,8655,180.33
118307,8656,226.91
118308,8657,235.21
118309,8658,192.43
118312,8661,175.80
118313,8662,187.70
118314,8663,175.80
118316,8665,167.72
118317,8666,234.39
118318,8667,226.03
118319,8668,184.09
118320,8669,192.43
118322,8671,187.70
118323,8672,175.80
118324,8673,187.70
118325,8674,167.72
118327,8676,226.03
118328,8677,234.39
118329,8678,184.49
118330,8679,184.23
118332,8681,175.94
118333,8682,176.20
118334,8683,175.94
118336,8685,167.86
118338,8687,226.31
118339,8688,184.23
118340,8689,192.54
118341,8690,175.94
118342,8691,187.80
118343,8692,175.94
118344,8693,187.80
118346,8695,179.70
118347,8696,226.31
118348,8697,234.57
118349,8698,192.54
118350,8699,184.23
118351,8700,187.80
118352,8701,175.94
118353,8702,187.80
118354,8703,175.94
118355,8704,179.70
118356,8705,167.86
118357,8706,234.57
118358,8707,226.31
118359,8708,184.23
118360,8709,184.49
118362,8711,176.20
118363,8712,175.94
118365,8714,167.86
118366,8715,168.11
118367,8716,226.31
118369,8718,190.67
118370,8719,183.36
118371,8720,182.46
118372,8721,171.65
118373,8722,182.46
118374,8723,171.65
118376,8725,160.51
118377,8726,239.96
118378,8727,233.00
118379,8728,183.36
118382,8731,171.65
118383,8732,171.65
118384,8733,171.65
118385,8734,160.51
118389,8738,183.36
118390,8739,190.67
118391,8740,171.65
118392,8741,182.46
118393,8742,171.65
118394,8743,182.46
118395,8744,160.51
118396,8745,171.32
118397,8746,233.00
118398,8747,239.96
118399,8748,183.83
118400,8749,183.58
118402,8751,172.14
118403,8752,172.41
118404,8753,172.14
118405,8754,160.97
118406,8755,160.72
118407,8756,233.55
118409,8758,183.58
118411,8760,172.14
118412,8761,172.14
118413,8762,172.14
118414,8763,172.14
118415,8764,160.72
118416,8765,160.72
118417,8766,233.17
118418,8767,233.17
118419,8768,183.58
118420,8769,183.83
118422,8771,172.41
118423,8772,172.14
118424,8773,172.41
118426,8775,160.97
118427,8776,233.17
118428,8777,233.55
118429,8778,183.99
118430,8779,183.72
118431,8780,172.27
118432,8781,171.99
118433,8782,172.27
118434,8783,172.00
118435,8784,161.10
118436,8785,160.83
118437,8786,233.84
118439,8788,183.72
118440,8789,183.99
118441,8790,171.98
118442,8791,172.27
118443,8792,172.00
118444,8793,172.27
118445,8794,160.83
118446,8795,161.08
118447,8796,233.46
118448,8797,233.84
118449,8798,192.40
118450,8799,184.11
118451,8800,187.57
118452,8801,175.84
118453,8802,187.57
118454,8803,175.84
118455,8804,179.49
118457,8806,234.23
118458,8807,225.96
118461,8810,175.84
118462,8811,175.84
118463,8812,175.84
118464,8813,175.84
118465,8814,167.76
118466,8815,167.76
118467,8816,225.96
118470,8819,192.40
118471,8820,175.84
118472,8821,187.57
118473,8822,175.84
118474,8823,187.57
118475,8824,167.76
118476,8825,179.49
118477,8826,225.96
118479,8828,193.14
118481,8830,188.27
118482,8831,176.51
118483,8832,188.26
118485,8834,180.31
118486,8835,168.41
118487,8836,235.16
118489,8838,184.83
118490,8839,184.83
118491,8840,176.51
118492,8841,176.51
118493,8842,176.51
118494,8843,176.51
118495,8844,168.41
118496,8845,168.41
118497,8846,232.13
118498,8847,232.13
118499,8848,184.84
118500,8849,193.14
118501,8850,176.53
118502,8851,188.27
118503,8852,176.51
118504,8853,188.26
118505,8854,168.41
118506,8855,180.29
118507,8856,232.15
118509,8858,191.73
118510,8859,184.38
118511,8860,183.78
118512,8861,172.90
118513,8862,183.78
118514,8863,172.90
118515,8864,172.30
118516,8865,161.41
118517,8866,166.26
118518,8867,158.96
118520,8869,129.43
118521,8870,184.38
118522,8871,191.73
118523,8872,172.90
118524,8873,183.78
118527,8876,161.41
118528,8877,172.30
118529,8878,158.96
118530,8879,166.26
118531,8880,129.43
118532,8881,130.68
118534,8883,183.36
118535,8884,182.46
118536,8885,171.65
118537,8886,182.46
118538,8887,171.65
118539,8888,171.32
118540,8889,160.51
118541,8890,239.96
118542,8891,233.00
118543,8892,183.36
118544,8893,183.36
118545,8894,171.65
118546,8895,171.65
118547,8896,171.65
118548,8897,171.65
118549,8898,160.51
118551,8900,233.00
118552,8901,233.00
118553,8902,183.36
118555,8904,171.65
118556,8905,182.46
118557,8906,171.65
118558,8907,182.46
118559,8908,160.51
118560,8909,171.32
118561,8910,233.00
118562,8911,239.96
118563,8912,193.82
118564,8913,185.43
118565,8914,188.86
118566,8915,176.89
118567,8916,188.86
118568,8917,176.89
118569,8918,180.74
118571,8920,171.85
118572,8921,163.49
118573,8922,126.85
118574,8923,124.88
118575,8924,185.43
