302,0,0,0,1387.15,1387.15
303,0,0,0,1311.95,1311.95
306,0,0,0,757.78,757.78
307,0,0,0,750.98,750.98
308,0,0,0,757.78,757.78
309,0,0,0,750.98,750.98
310,0,0,0,757.78,757.78
311,0,0,0,750.98,750.98
312,0,0,0,807.96,807.96
313,0,0,0,800.72,800.72
314,0,0,0,807.96,807.96
315,0,0,0,800.72,800.72
316,0,0,0,807.96,807.96
317,0,0,0,800.72,800.72
318,0,0,0,807.96,807.96
319,0,0,0,800.72,800.72
320,0,0,0,807.96,807.96
321,0,0,0,800.72,800.72
322,0,0,0,807.96,807.96
323,0,0,0,800.72,800.72
324,0,0,0,807.96,807.96
325,0,0,0,800.72,800.72
326,0,0,0,858.15,858.15
327,0,0,0,850.45,850.45
328,0,0,0,858.15,858.15
329,0,0,0,850.45,850.45
330,0,0,0,1314.1,1314.1
331,0,0,0,1389.46,1389.46
334,0,0,0,718.37,718.37
335,0,0,0,703.6,703.6
336,0,0,0,718.37,718.37
337,0,0,0,703.6,703.6
338,0,0,0,718.37,718.37
339,0,0,0,703.6,703.6
340,0,0,0,765.94,765.94
341,0,0,0,750.2,750.2
342,0,0,0,765.94,765.94
343,0,0,0,750.2,750.2
344,0,0,0,765.94,765.94
345,0,0,0,750.2,750.2
346,0,0,0,765.94,765.94
347,0,0,0,750.2,750.2
348,0,0,0,765.94,765.94
349,0,0,0,750.2,750.2
350,0,0,0,765.94,765.94
351,0,0,0,750.2,750.2
352,0,0,0,765.94,765.94
353,0,0,0,750.2,750.2
354,0,0,0,813.52,813.52
355,0,0,0,796.79,796.79
356,0,0,0,813.52,813.52
357,0,0,0,796.79,796.79
358,0,0,0,1333.85,1333.85
359,0,0,0,1305.28,1305.28
362,0,0,0,714.38,714.38
363,0,0,0,718.78,718.78
364,0,0,0,714.38,714.38
365,0,0,0,718.78,718.78
366,0,0,0,714.38,714.38
367,0,0,0,718.78,718.78
368,0,0,0,761.69,761.69
369,0,0,0,766.38,766.38
370,0,0,0,761.69,761.69
371,0,0,0,766.38,766.38
372,0,0,0,761.69,761.69
373,0,0,0,766.38,766.38
374,0,0,0,761.69,761.69
375,0,0,0,766.38,766.38
376,0,0,0,761.69,761.69
377,0,0,0,766.38,766.38
378,0,0,0,761.69,761.69
379,0,0,0,766.38,766.38
380,0,0,0,761.69,761.69
381,0,0,0,766.38,766.38
382,0,0,0,809,809
383,0,0,0,813.98,813.98
384,0,0,0,1326.98,1326.98
385,0,0,0,1336.36,1336.36
389,0,0,0,717.14,717.14
390,0,0,0,702.38,702.38
391,0,0,0,717.14,717.14
392,0,0,0,702.38,702.38
393,0,0,0,717.14,717.14
394,0,0,0,702.38,702.38
395,0,0,0,764.64,764.64
396,0,0,0,748.89,748.89
397,0,0,0,764.64,764.64
398,0,0,0,748.89,748.89
399,0,0,0,764.64,764.64
400,0,0,0,748.89,748.89
401,0,0,0,764.64,764.64
402,0,0,0,748.89,748.89
403,0,0,0,764.64,764.64
404,0,0,0,748.89,748.89
405,0,0,0,764.64,764.64
406,0,0,0,748.89,748.89
407,0,0,0,764.64,764.64
408,0,0,0,748.89,748.89
409,0,0,0,812.13,812.13
410,0,0,0,795.41,795.41
412,0,0,0,795.41,795.41
413,0,0,0,812.13,812.13
414,0,0,0,795.41,795.41
415,0,0,0,812.13,812.13
416,0,0,0,795.41,795.41
417,0,0,0,1332.98,1332.98
418,0,0,0,1304.51,1304.51
421,0,0,0,710.85,710.85
422,0,0,0,715.24,715.24
423,0,0,0,710.85,710.85
424,0,0,0,715.24,715.24
425,0,0,0,710.85,710.85
426,0,0,0,715.24,715.24
427,0,0,0,757.92,757.92
428,0,0,0,762.61,762.61
429,0,0,0,757.92,757.92
430,0,0,0,762.61,762.61
431,0,0,0,757.92,757.92
432,0,0,0,762.61,762.61
433,0,0,0,757.92,757.92
434,0,0,0,762.61,762.61
435,0,0,0,757.92,757.92
436,0,0,0,762.61,762.61
437,0,0,0,757.92,757.92
438,0,0,0,762.61,762.61
439,0,0,0,757.92,757.92
440,0,0,0,762.61,762.61
441,0,0,0,805,805
442,0,0,0,809.98,809.98
443,0,0,0,805,805
444,0,0,0,809.98,809.98
445,0,0,0,805,805
446,0,0,0,809.98,809.98
447,0,0,0,805,805
448,0,0,0,809.98,809.98
449,0,0,0,805,805
450,0,0,0,809.98,809.98
451,0,0,0,1320.21,1320.21
452,0,0,0,1329.54,1329.54
456,0,0,0,716.24,716.24
457,0,0,0,701.47,701.47
458,0,0,0,716.24,716.24
459,0,0,0,701.47,701.47
460,0,0,0,716.24,716.24
461,0,0,0,701.47,701.47
462,0,0,0,763.67,763.67
463,0,0,0,747.93,747.93
464,0,0,0,763.67,763.67
465,0,0,0,747.93,747.93
466,0,0,0,763.67,763.67
467,0,0,0,747.93,747.93
468,0,0,0,763.67,763.67
469,0,0,0,747.93,747.93
470,0,0,0,763.67,763.67
471,0,0,0,747.93,747.93
472,0,0,0,763.67,763.67
473,0,0,0,747.93,747.93
474,0,0,0,763.67,763.67
475,0,0,0,747.93,747.93
476,0,0,0,811.1,811.1
477,0,0,0,794.38,794.38
478,0,0,0,811.1,811.1
479,0,0,0,794.38,794.38
480,0,0,0,811.1,811.1
481,0,0,0,794.38,794.38
482,0,0,0,811.1,811.1
483,0,0,0,794.38,794.38
484,0,0,0,811.1,811.1
485,0,0,0,794.38,794.38
486,0,0,0,1326.57,1326.57
487,0,0,0,1302.46,1302.46
492,0,0,0,710.67,710.67
493,0,0,0,715.06,715.06
494,0,0,0,710.67,710.67
495,0,0,0,715.06,715.06
496,0,0,0,710.67,710.67
497,0,0,0,715.06,715.06
498,0,0,0,757.73,757.73
499,0,0,0,762.42,762.42
500,0,0,0,757.73,757.73
501,0,0,0,762.42,762.42
502,0,0,0,757.73,757.73
503,0,0,0,762.42,762.42
504,0,0,0,757.73,757.73
505,0,0,0,762.42,762.42
506,0,0,0,757.73,757.73
507,0,0,0,762.42,762.42
508,0,0,0,757.73,757.73
509,0,0,0,762.42,762.42
510,0,0,0,757.73,757.73
511,0,0,0,762.42,762.42
512,0,0,0,804.79,804.79
513,0,0,0,809.77,809.77
514,0,0,0,804.79,804.79
515,0,0,0,809.77,809.77
516,0,0,0,804.79,804.79
517,0,0,0,809.77,809.77
518,0,0,0,804.79,804.79
519,0,0,0,809.77,809.77
520,0,0,0,804.79,804.79
521,0,0,0,809.77,809.77
522,0,0,0,804.79,804.79
523,0,0,0,809.77,809.77
524,0,0,0,1337.65,1337.65
525,0,0,0,1347.6,1347.6
587,0,0,0,2.95,2.95
588,0,0,0,41.3,41.3
589,0,0,0,5.9,5.9
590,0,0,0,2.95,2.95
591,0,0,0,14.75,14.75
592,0,0,0,50.15,50.15
593,0,0,0,17.7,17.7
594,0,0,0,38.35,38.35
597,0,0,0,8.85,8.85
598,0,0,0,53.1,53.1
599,0,0,0,26.55,26.55
600,0,0,0,35.4,35.4
601,0,0,0,35.4,35.4
602,0,0,0,8.85,8.85
603,0,0,0,29.5,29.5
604,0,0,0,56.05,56.05
605,0,0,0,26.55,26.55
607,0,0,0,47.2,47.2
609,0,0,0,44.25,44.25
611,0,0,0,20.65,20.65
612,0,0,0,8.85,8.85
613,0,0,0,88.5,88.5
614,0,0,0,17.7,17.7
615,0,0,0,11.8,11.8
616,0,0,0,44.25,44.25
617,0,0,0,32.45,32.45
618,0,0,0,56.05,56.05
619,0,0,0,64.9,64.9
620,0,0,0,35.4,35.4
622,0,0,0,82.6,82.6
623,0,0,0,59,59
624,0,0,0,29.5,29.5
625,0,0,0,53.1,53.1
626,0,0,0,41.3,41.3
627,0,0,0,70.8,70.8
628,0,0,0,50.15,50.15
629,0,0,0,20.65,20.65
630,0,0,0,26.55,26.55
631,0,0,0,41.3,41.3
632,0,0,0,38.35,38.35
633,0,0,0,8.85,8.85
634,0,0,0,23.6,23.6
635,0,0,0,29.5,29.5
636,0,0,0,38.35,38.35
637,0,0,0,17.7,17.7
638,0,0,0,59,59
639,0,0,0,8.85,8.85
640,0,0,0,44.25,44.25
641,0,0,0,44.25,44.25
642,0,0,0,47.2,47.2
643,0,0,0,23.6,23.6
644,0,0,0,11.8,11.8
645,0,0,0,26.55,26.55
646,0,0,0,23.6,23.6
647,0,0,0,50.15,50.15
648,0,0,0,17.7,17.7
649,0,0,0,29.5,29.5
650,0,0,0,56.05,56.05
651,0,0,0,73.75,73.75
652,0,0,0,38.35,38.35
653,0,0,0,109.15,109.15
654,0,0,0,64.9,64.9
655,0,0,0,17.7,17.7
656,0,0,0,5.9,5.9
657,0,0,0,35.4,35.4
658,0,0,0,11.8,11.8
659,0,0,0,35.4,35.4
660,0,0,0,29.5,29.5
661,0,0,0,38.35,38.35
662,0,0,0,8.85,8.85
663,0,0,0,17.7,17.7
664,0,0,0,32.45,32.45
665,0,0,0,38.35,38.35
666,0,0,0,53.1,53.1
667,0,0,0,56.05,56.05
668,0,0,0,67.85,67.85
669,0,0,0,56.05,56.05
670,0,0,0,88.5,88.5
671,0,0,0,11.8,11.8
673,0,0,0,129.8,129.8
674,0,0,0,23.6,23.6
675,0,0,0,50.15,50.15
676,0,0,0,23.6,23.6
677,0,0,0,11.8,11.8
678,0,0,0,79.65,79.65
679,0,0,0,29.5,29.5
680,0,0,0,17.7,17.7
681,0,0,0,23.6,23.6
682,0,0,0,8.85,8.85
683,0,0,0,8.85,8.85
684,0,0,0,26.55,26.55
685,0,0,0,35.4,35.4
686,0,0,0,61.95,61.95
687,0,0,0,5.9,5.9
688,0,0,0,26.55,26.55
689,0,0,0,50.15,50.15
690,0,0,0,17.7,17.7
691,0,0,0,44.25,44.25
692,0,0,0,50.15,50.15
693,0,0,0,56.05,56.05
694,0,0,0,129.8,129.8
695,0,0,0,20.65,20.65
696,0,0,0,44.25,44.25
697,0,0,0,2.95,2.95
698,0,0,0,61.95,61.95
699,0,0,0,17.7,17.7
700,0,0,0,5.9,5.9
701,0,0,0,67.85,67.85
702,0,0,0,20.65,20.65
703,0,0,0,11.8,11.8
704,0,0,0,47.2,47.2
705,0,0,0,26.55,26.55
706,0,0,0,41.3,41.3
707,0,0,0,76.7,76.7
708,0,0,0,67.85,67.85
709,0,0,0,70.8,70.8
710,0,0,0,29.5,29.5
711,0,0,0,59,59
712,0,0,0,2.95,2.95
713,0,0,0,67.85,67.85
714,0,0,0,70.8,70.8
715,0,0,0,11.8,11.8
716,0,0,0,56.05,56.05
717,0,0,0,17.7,17.7
718,0,0,0,14.75,14.75
719,0,0,0,35.4,35.4
722,0,0,0,50.15,50.15
723,0,0,0,29.5,29.5
724,0,0,0,5.9,5.9
725,0,0,0,32.45,32.45
726,0,0,0,20.65,20.65
727,0,0,0,32.45,32.45
728,0,0,0,11.8,11.8
729,0,0,0,35.4,35.4
730,0,0,0,2.95,2.95
731,0,0,0,26.55,26.55
732,0,0,0,67.85,67.85
733,0,0,0,97.35,97.35
734,0,0,0,20.65,20.65
736,0,0,0,2.95,2.95
737,0,0,0,2.95,2.95
738,0,0,0,23.6,23.6
739,0,0,0,32.45,32.45
740,0,0,0,56.05,56.05
741,0,0,0,14.75,14.75
742,0,0,0,23.6,23.6
743,0,0,0,29.5,29.5
744,0,0,0,115.05,115.05
745,0,0,0,23.6,23.6
746,0,0,0,5.9,5.9
747,0,0,0,17.7,17.7
748,0,0,0,47.2,47.2
749,0,0,0,56.05,56.05
750,0,0,0,67.85,67.85
751,0,0,0,47.2,47.2
752,0,0,0,44.25,44.25
754,0,0,0,44.25,44.25
755,0,0,0,23.6,23.6
756,0,0,0,26.55,26.55
757,0,0,0,35.4,35.4
758,0,0,0,17.7,17.7
759,0,0,0,38.35,38.35
760,0,0,0,20.65,20.65
761,0,0,0,38.35,38.35
762,0,0,0,53.1,53.1
763,0,0,0,38.35,38.35
764,0,0,0,17.7,17.7
765,0,0,0,14.75,14.75
766,0,0,0,8.85,8.85
767,0,0,0,53.1,53.1
768,0,0,0,26.55,26.55
769,0,0,0,82.6,82.6
770,0,0,0,44.25,44.25
772,0,0,0,41.3,41.3
773,0,0,0,59,59
774,0,0,0,29.5,29.5
775,0,0,0,76.7,76.7
776,0,0,0,14.75,14.75
777,0,0,0,20.65,20.65
778,0,0,0,11.8,11.8
779,0,0,0,5.9,5.9
780,0,0,0,100.3,100.3
782,0,0,0,35.4,35.4
783,0,0,0,44.25,44.25
784,0,0,0,64.9,64.9
785,0,0,0,44.25,44.25
786,0,0,0,5.9,5.9
787,0,0,0,11.8,11.8
788,0,0,0,50.15,50.15
789,0,0,0,50.15,50.15
790,0,0,0,59,59
791,0,0,0,59,59
792,0,0,0,23.6,23.6
793,0,0,0,85.55,85.55
794,0,0,0,53.1,53.1
795,0,0,0,70.8,70.8
797,0,0,0,20.65,20.65
798,0,0,0,26.55,26.55
799,0,0,0,20.65,20.65
800,0,0,0,35.4,35.4
802,0,0,0,35.4,35.4
803,0,0,0,61.95,61.95
805,0,0,0,44.25,44.25
806,0,0,0,120.95,120.95
807,0,0,0,38.35,38.35
808,0,0,0,14.75,14.75
810,0,0,0,20.65,20.65
811,0,0,0,8.85,8.85
812,0,0,0,59,59
813,0,0,0,20.65,20.65
814,0,0,0,135.7,135.7
815,0,0,0,17.7,17.7
816,0,0,0,44.25,44.25
817,0,0,0,50.15,50.15
818,0,0,0,26.55,26.55
819,0,0,0,97.35,97.35
820,0,0,0,5.9,5.9
821,0,0,0,8.85,8.85
822,0,0,0,106.2,106.2
823,0,0,0,59,59
825,0,0,0,38.35,38.35
826,0,0,0,76.7,76.7
827,0,0,0,56.05,56.05
828,0,0,0,2.95,2.95
829,0,0,0,41.3,41.3
830,0,0,0,17.7,17.7
831,0,0,0,88.5,88.5
832,0,0,0,44.25,44.25
833,0,0,0,5.9,5.9
834,0,0,0,26.55,26.55
835,0,0,0,11.8,11.8
836,0,0,0,29.5,29.5
837,0,0,0,8.85,8.85
838,0,0,0,17.7,17.7
839,0,0,0,53.1,53.1
840,0,0,0,23.6,23.6
841,0,0,0,59,59
842,0,0,0,61.95,61.95
843,0,0,0,8.85,8.85
844,0,0,0,14.75,14.75
845,0,0,0,17.7,17.7
846,0,0,0,38.35,38.35
847,0,0,0,61.95,61.95
848,0,0,0,29.5,29.5
849,0,0,0,32.45,32.45
851,0,0,0,41.3,41.3
852,0,0,0,14.75,14.75
853,0,0,0,67.85,67.85
854,0,0,0,35.4,35.4
855,0,0,0,56.05,56.05
856,0,0,0,94.4,94.4
857,0,0,0,44.25,44.25
858,0,0,0,26.55,26.55
859,0,0,0,38.35,38.35
860,0,0,0,41.3,41.3
861,0,0,0,20.65,20.65
862,0,0,0,44.25,44.25
863,0,0,0,29.5,29.5
864,0,0,0,70.8,70.8
865,0,0,0,67.85,67.85
866,0,0,0,26.55,26.55
867,0,0,0,14.75,14.75
868,0,0,0,32.45,32.45
869,0,0,0,61.95,61.95
870,0,0,0,26.55,26.55
871,0,0,0,35.4,35.4
872,0,0,0,17.7,17.7
873,0,0,0,5.9,5.9
874,0,0,0,29.5,29.5
875,0,0,0,53.1,53.1
877,0,0,0,94.4,94.4
878,0,0,0,17.7,17.7
879,0,0,0,32.45,32.45
880,0,0,0,20.65,20.65
882,0,0,0,38.35,38.35
883,0,0,0,50.15,50.15
884,0,0,0,44.25,44.25
885,0,0,0,26.55,26.55
886,0,0,0,17.7,17.7
887,0,0,0,2.95,2.95
888,0,0,0,20.65,20.65
889,0,0,0,41.3,41.3
890,0,0,0,47.2,47.2
891,0,0,0,5.9,5.9
892,0,0,0,20.65,20.65
893,0,0,0,17.7,17.7
894,0,0,0,26.55,26.55
895,0,0,0,50.15,50.15
896,0,0,0,26.55,26.55
898,0,0,0,59,59
899,0,0,0,11.8,11.8
900,0,0,0,64.9,64.9
901,0,0,0,29.5,29.5
902,0,0,0,23.6,23.6
903,0,0,0,61.95,61.95
905,0,0,0,17.7,17.7
906,0,0,0,29.5,29.5
907,0,0,0,17.7,17.7
908,0,0,0,47.2,47.2
909,0,0,0,56.05,56.05
910,0,0,0,2.95,2.95
911,0,0,0,23.6,23.6
912,0,0,0,20.65,20.65
913,0,0,0,53.1,53.1
914,0,0,0,47.2,47.2
915,0,0,0,56.05,56.05
916,0,0,0,44.25,44.25
917,0,0,0,103.25,103.25
918,0,0,0,73.75,73.75
919,0,0,0,153.4,153.4
920,0,0,0,2.95,2.95
921,0,0,0,29.5,29.5
922,0,0,0,38.35,38.35
923,0,0,0,73.75,73.75
924,0,0,0,8.85,8.85
925,0,0,0,53.1,53.1
926,0,0,0,20.65,20.65
927,0,0,0,53.1,53.1
928,0,0,0,2.95,2.95
929,0,0,0,67.85,67.85
930,0,0,0,26.55,26.55
931,0,0,0,91.45,91.45
932,0,0,0,56.05,56.05
933,0,0,0,123.9,123.9
934,0,0,0,94.4,94.4
935,0,0,0,20.65,20.65
937,0,0,0,56.05,56.05
940,0,0,0,38.35,38.35
942,0,0,0,67.85,67.85
944,0,0,0,50.15,50.15
945,0,0,0,123.9,123.9
946,0,0,0,38.35,38.35
947,0,0,0,38.35,38.35
948,0,0,0,67.85,67.85
949,0,0,0,115.05,115.05
950,0,0,0,44.25,44.25
951,0,0,0,2.95,2.95
952,0,0,0,26.55,26.55
953,0,0,0,300.9,300.9
954,0,0,0,44.25,44.25
955,0,0,0,29.5,29.5
956,0,0,0,109.15,109.15
957,0,0,0,53.1,53.1
958,0,0,0,182.9,182.9
959,0,0,0,162.25,162.25
960,0,0,0,76.7,76.7
961,0,0,0,150.45,150.45
962,0,0,0,88.5,88.5
963,0,0,0,150.45,150.45
964,0,0,0,82.6,82.6
965,0,0,0,120.95,120.95
966,0,0,0,88.5,88.5
967,0,0,0,135.7,135.7
968,0,0,0,91.45,91.45
969,0,0,0,8.85,8.85
970,0,0,0,64.9,64.9
971,0,0,0,38.35,38.35
972,0,0,0,106.2,106.2
973,0,0,0,29.5,29.5
974,0,0,0,23.6,23.6
975,0,0,0,5.9,5.9
976,0,0,0,79.65,79.65
978,0,0,0,67.85,67.85
979,0,0,0,126.85,126.85
980,0,0,0,35.4,35.4
981,0,0,0,103.25,103.25
982,0,0,0,70.8,70.8
983,0,0,0,41.3,41.3
984,0,0,0,38.35,38.35
987,0,0,0,882.84,882.84
988,0,0,0,699.25,699.25
989,0,0,0,684.39,684.39
990,0,0,0,699.25,699.25
991,0,0,0,684.39,684.39
992,0,0,0,699.25,699.25
993,0,0,0,684.39,684.39
994,0,0,0,745.56,745.56
995,0,0,0,729.72,729.72
996,0,0,0,745.56,745.56
997,0,0,0,729.72,729.72
998,0,0,0,745.56,745.56
999,0,0,0,729.72,729.72
1000,0,0,0,745.56,745.56
1001,0,0,0,729.72,729.72
1002,0,0,0,745.56,745.56
1003,0,0,0,729.72,729.72
1004,0,0,0,745.56,745.56
1005,0,0,0,729.72,729.72
1006,0,0,0,745.56,745.56
1007,0,0,0,729.72,729.72
1008,0,0,0,791.87,791.87
1009,0,0,0,775.04,775.04
1010,0,0,0,791.87,791.87
1011,0,0,0,775.04,775.04
1012,0,0,0,791.87,791.87
1013,0,0,0,775.04,775.04
1014,0,0,0,791.87,791.87
1015,0,0,0,775.04,775.04
1016,0,0,0,791.87,791.87
1017,0,0,0,775.04,775.04
1018,0,0,0,1321.18,1321.18
1019,0,0,0,1288.55,1288.55
1020,0,0,0,762.33,762.33
1022,0,0,0,695.13,695.13
1023,0,0,0,699.57,699.57
1024,0,0,0,695.13,695.13
1025,0,0,0,699.57,699.57
1026,0,0,0,695.13,695.13
1027,0,0,0,699.57,699.57
1028,0,0,0,741.16,741.16
1029,0,0,0,745.9,745.9
1030,0,0,0,741.16,741.16
1031,0,0,0,745.9,745.9
1032,0,0,0,741.16,741.16
1033,0,0,0,745.9,745.9
1034,0,0,0,741.16,741.16
1035,0,0,0,745.9,745.9
1036,0,0,0,741.16,741.16
1037,0,0,0,745.9,745.9
1038,0,0,0,741.16,741.16
1039,0,0,0,745.9,745.9
1040,0,0,0,741.16,741.16
1041,0,0,0,745.9,745.9
1042,0,0,0,787.2,787.2
1043,0,0,0,792.23,792.23
1044,0,0,0,787.2,787.2
1045,0,0,0,792.23,792.23
1046,0,0,0,787.2,787.2
1047,0,0,0,792.23,792.23
1048,0,0,0,787.2,787.2
1049,0,0,0,792.23,792.23
1050,0,0,0,787.2,787.2
1051,0,0,0,792.23,792.23
1052,0,0,0,787.2,787.2
1053,0,0,0,792.23,792.23
1054,0,0,0,1311.18,1311.18
1055,0,0,0,1320.56,1320.56
1057,0,0,0,725.05,725.05
1058,0,0,0,774.63,774.63
1059,0,0,0,738.3,738.3
1060,0,0,0,774.63,774.63
1061,0,0,0,738.3,738.3
1062,0,0,0,774.63,774.63
1063,0,0,0,738.3,738.3
1064,0,0,0,825.93,825.93
1065,0,0,0,787.19,787.19
1066,0,0,0,825.93,825.93
1067,0,0,0,787.19,787.19
1068,0,0,0,825.93,825.93
1069,0,0,0,787.19,787.19
1070,0,0,0,825.93,825.93
1071,0,0,0,787.19,787.19
1072,0,0,0,825.93,825.93
1073,0,0,0,787.19,787.19
1074,0,0,0,1327.48,1327.48
1075,0,0,0,1306.03,1306.03
1076,0,0,0,725.05,725.05
1077,0,0,0,677.61,677.61
1078,0,0,0,738.3,738.3
1079,0,0,0,774.63,774.63
1080,0,0,0,738.3,738.3
1081,0,0,0,774.63,774.63
1082,0,0,0,738.3,738.3
1083,0,0,0,774.63,774.63
1084,0,0,0,787.19,787.19
1085,0,0,0,825.93,825.93
1086,0,0,0,787.19,787.19
1087,0,0,0,825.93,825.93
1088,0,0,0,787.19,787.19
1089,0,0,0,825.93,825.93
1090,0,0,0,787.19,787.19
1091,0,0,0,825.93,825.93
