13479,1,1,0101
13480,1,1,0102
13481,1,1,0201
13482,1,1,0202
13483,1,1,0301
13484,1,1,0302
13485,1,1,0401
13486,1,1,0402
13487,1,1,0501
13488,1,1,0502
13489,1,2,0101
13490,1,2,0102
13491,1,2,0201
13492,1,2,0202
13493,1,2,0301
13494,1,2,0302
13495,1,2,0401
13496,1,2,0402
13497,1,2,0501
13498,1,2,0502
13499,1,3,0101
13500,1,3,0102
13501,1,3,0201
13502,1,3,0202
13503,1,3,0301
13504,1,3,0302
13505,1,3,0401
13506,1,3,0402
13507,1,3,0501
13508,1,3,0502
13509,1,4,0101
13510,1,4,0102
13511,1,4,0201
13512,1,4,0202
13513,1,4,0301
13514,1,4,0302
13515,1,4,0401
13516,1,4,0402
13517,1,4,0501
13518,1,4,0502
13519,1,5,0101
13520,1,5,0102
13521,1,5,0201
13522,1,5,0202
13523,1,5,0301
13524,1,5,0302
13525,1,5,0401
13526,1,5,0402
13527,1,5,0501
13528,1,5,0502
13529,2,1,0101
13530,2,1,0102
13531,2,1,0201
13532,2,1,0202
13533,2,1,0301
13534,2,1,0302
13535,2,1,0401
13536,2,1,0402
13537,2,1,0501
13538,2,1,0502
13539,2,2,0101
13540,2,2,0102
13541,2,2,0201
13542,2,2,0202
13543,2,2,0301
13544,2,2,0302
13545,2,2,0401
13546,2,2,0402
13547,2,2,0501
13548,2,2,0502
13549,2,3,0101
13550,2,3,0102
13551,2,3,0201
13552,2,3,0202
13553,2,3,0301
13554,2,3,0302
13555,2,3,0401
13556,2,3,0402
13557,2,3,0501
13558,2,3,0502
13559,3,1,0101
13560,3,1,0102
13561,3,1,0201
13562,3,1,0202
13563,3,1,0301
13564,3,1,0302
13565,3,1,0401
13566,3,1,0402
13567,3,1,0501
13568,3,1,0502
13569,4,1,0102
13570,4,1,0201
13571,4,1,0202
13572,4,1,0301
13573,4,1,0302
13574,4,1,0401
13575,4,1,0402
13576,4,1,0501
13577,4,1,0502
13578,4,2,0101
13579,4,2,0102
13580,4,2,0201
13581,4,2,0202
13582,4,2,0301
13583,4,2,0302
13584,4,2,0401
13585,4,2,0402
13586,4,2,0501
13587,4,2,0502
13588,4,3,0201
13589,4,3,0202
13590,4,3,0301
13591,4,3,0302
13592,4,3,0401
13593,4,3,0402
13594,4,3,0501
13595,4,3,0502
13596,5,1,0101
13597,5,1,0201
13598,5,1,0202
13599,5,1,0301
13600,5,1,0302
13601,5,1,0401
13602,5,1,0402
13603,5,1,0501
13604,5,1,0502
13605,6,1,0102
13606,6,1,0201
13607,6,1,0202
13608,6,1,0301
13609,6,1,0302
13610,6,1,0401
13611,6,1,0402
13612,6,1,0501
13613,6,1,0502
13614,6,2,0101
13615,6,2,0102
13616,6,2,0201
13617,6,2,0202
13618,6,2,0301
13619,6,2,0302
13620,6,2,0401
13621,6,2,0402
13622,6,2,0501
13623,6,2,0502
13624,6,3,0101
13625,6,3,0201
13626,6,3,0202
13627,6,3,0301
13628,6,3,0302
13629,6,3,0401
13630,6,3,0402
13631,6,3,0501
13632,6,3,0502
13633,7,1,0101
13634,7,1,0201
13635,7,1,0202
13636,7,1,0301
13637,7,1,0302
13638,7,1,0401
13639,7,1,0402
13640,7,1,0501
13641,7,1,0502
13642,8,1,0102
13643,8,1,0201
13644,8,1,0202
13645,8,1,0301
13646,8,1,0302
13647,8,1,0401
13648,8,1,0402
13649,8,1,0501
13650,8,1,0502
13651,8,2,0201
13652,8,2,0202
13653,8,2,0301
13654,8,2,0302
13655,8,2,0401
13656,8,2,0402
13657,8,2,0501
13658,8,2,0502
13659,9,1,0101
13660,9,1,0102
13661,9,1,0201
13662,9,1,0202
13663,9,1,0301
13664,9,1,0302
13665,9,1,0401
13666,9,1,0402
13667,9,1,0501
13668,9,1,0502
13669,9,2,0101
13670,9,2,0201
13671,9,2,0202
13672,9,2,0301
13673,9,2,0302
13674,9,2,0401
13675,9,2,0402
13676,9,2,0501
13677,9,2,0502
13678,10,1,0201
13679,10,1,0202
13680,10,1,0301
13681,10,1,0302
13682,10,1,0401
13683,10,1,0402
13684,10,1,0501
13685,10,1,0502
13686,10,2,0201
13687,10,2,0202
13688,10,2,0301
13689,10,2,0302
13690,10,2,0401
13691,10,2,0402
13692,10,2,0501
13693,10,2,0502
13694,11,1,0101
13695,11,1,0102
13696,11,1,0201
13697,11,1,0202
13698,11,1,0301
13699,11,1,0302
13700,11,1,0401
13701,11,1,0402
13702,11,1,0501
13703,11,1,0502
13704,11,2,0101
13705,11,2,0102
13706,11,2,0201
13707,11,2,0202
13708,11,2,0301
13709,11,2,0302
13710,11,2,0401
13711,11,2,0402
13712,11,2,0501
13713,11,2,0502
13714,12,1,0101
13715,12,1,0102
13716,12,1,0201
13717,12,1,0202
13718,12,1,0301
13719,12,1,0302
13720,12,1,0401
13721,12,1,0402
13722,12,1,0501
13723,12,1,0502
13724,12,2,0101
13725,12,2,0201
13726,12,2,0202
13727,12,2,0301
13728,12,2,0302
13729,12,2,0401
13730,12,2,0402
13731,12,2,0501
13732,12,2,0502
13733,13,1,0101
13734,13,1,0102
13735,13,1,0201
13736,13,1,0202
13737,13,1,0301
13738,13,1,0302
13739,13,1,0401
13740,13,1,0402
13741,13,1,0501
13742,13,1,0502
13743,13,2,0101
13744,13,2,0201
13745,13,2,0202
13746,13,2,0301
13747,13,2,0302
13748,13,2,0401
13749,13,2,0402
13750,13,2,0501
13751,13,2,0502
13752,15,1,0101
13753,15,1,0201
13754,15,1,0202
13755,15,1,0301
13756,15,1,0302
13757,15,1,0401
13758,15,1,0402
13759,15,1,0501
13760,15,1,0502
13761,16,1,0102
13762,16,1,0201
13763,16,1,0202
13764,16,1,0301
13765,16,1,0302
13766,16,1,0401
13767,16,1,0402
13768,16,1,0501
13769,16,1,0502
13770,16,2,0101
13771,16,2,0102
13772,16,2,0201
13773,16,2,0202
13774,16,2,0301
13775,16,2,0302
13776,16,2,0401
13777,16,2,0402
13778,16,2,0501
13779,16,2,0502
13780,16,3,0201
13781,16,3,0202
13782,16,3,0301
13783,16,3,0302
13784,16,3,0401
13785,16,3,0402
13786,16,3,0501
13787,16,3,0502
13788,17,1,0101
13789,17,1,0201
13790,17,1,0202
13791,17,1,0301
13792,17,1,0302
13793,17,1,0401
13794,17,1,0402
13795,17,1,0501
13796,17,1,0502
13797,18,1,0102
13798,18,1,0201
13799,18,1,0202
13800,18,1,0301
13801,18,1,0302
13802,18,1,0401
13803,18,1,0402
13804,18,1,0501
13805,18,1,0502
13806,18,2,0101
13807,18,2,0102
13808,18,2,0201
13809,18,2,0202
13810,18,2,0301
13811,18,2,0302
13812,18,2,0401
13813,18,2,0402
13814,18,2,0501
13815,18,2,0502
13816,18,3,0101
13817,18,3,0201
13818,18,3,0202
13819,18,3,0301
13820,18,3,0302
13821,18,3,0401
13822,18,3,0402
13823,18,3,0501
13824,18,3,0502
13825,19,1,0101
13826,19,1,0102
13827,19,1,0201
13828,19,1,0202
13829,19,1,0301
13830,19,1,0302
13831,19,1,0401
13832,19,1,0402
13833,19,1,0501
13834,19,1,0502
13835,20,1,0101
13836,20,1,0102
13837,20,1,0201
13838,20,1,0202
13839,20,1,0301
13840,20,1,0302
13841,20,1,0401
13842,20,1,0402
13843,20,1,0501
13844,20,1,0502
13845,20,2,0101
13846,20,2,0102
13847,20,2,0201
13848,20,2,0202
13849,20,2,0301
13850,20,2,0302
13851,20,2,0401
13852,20,2,0402
13853,20,2,0501
13854,20,2,0502
13855,20,3,0201
13856,20,3,0202
13857,20,3,0301
13858,20,3,0302
13859,20,3,0401
13860,20,3,0402
13861,20,3,0501
13862,20,3,0502
13863,21,1,0101
13864,21,1,0102
13865,21,1,0201
13866,21,1,0202
13867,21,1,0301
13868,21,1,0302
13869,21,1,0401
13870,21,1,0402
13871,21,1,0501
13872,21,1,0502
13873,21,2,0101
13874,21,2,0102
13875,21,2,0201
13876,21,2,0202
13877,21,2,0301
13878,21,2,0302
13879,21,2,0401
13880,21,2,0402
13881,21,2,0501
13882,21,2,0502
13883,22,1,0101
13884,22,1,0102
13885,22,1,0201
13886,22,1,0202
13887,22,1,0301
13888,22,1,0302
13889,22,1,0401
13890,22,1,0402
13891,22,1,0501
13892,22,1,0502
13893,22,2,0101
13894,22,2,0201
13895,22,2,0202
13896,22,2,0301
13897,22,2,0302
13898,22,2,0401
13899,22,2,0402
13900,22,2,0501
13901,22,2,0502
13902,23,1,0201
13903,23,1,0202
13904,23,1,0301
13905,23,1,0302
13906,23,1,0401
13907,23,1,0402
13908,23,1,0501
13909,23,1,0502
13910,23,2,0201
13911,23,2,0202
13912,23,2,0301
13913,23,2,0302
13914,23,2,0401
13915,23,2,0402
13916,23,2,0501
13917,23,2,0502
13918,23,3,0201
13919,23,3,0202
13920,23,3,0301
13921,23,3,0302
13922,23,3,0401
13923,23,3,0402
13924,23,3,0501
13925,23,3,0502
13926,23,4,0201
13927,23,4,0202
13928,23,4,0301
13929,23,4,0302
13930,23,4,0401
13931,23,4,0402
13932,23,4,0501
13933,23,4,0502
13934,23,5,0201
13935,23,5,0202
13936,23,5,0301
13937,23,5,0302
13938,23,5,0401
13939,23,5,0402
13940,23,5,0501
13941,23,5,0502
13942,24,1,0201
13943,24,1,0202
13944,24,1,0301
13945,24,1,0302
13946,24,1,0401
13947,24,1,0402
13948,24,1,0501
13949,24,1,0502
13950,24,1,0601
13951,24,1,0602
13952,24,1,0701
13953,24,1,0702
13954,24,1,0801
13955,24,1,0802
13956,24,2,0201
13957,24,2,0202
13958,24,2,0301
13959,24,2,0302
13960,24,2,0401
13961,24,2,0402
13962,24,2,0501
13963,24,2,0502
13964,24,2,0601
13965,24,2,0602
13966,24,2,0701
13967,24,2,0702
13968,24,2,0801
13969,24,2,0802
13970,24,3,0201
13971,24,3,0202
13972,24,3,0301
13973,24,3,0302
13974,24,3,0401
13975,24,3,0402
13976,24,3,0501
13977,24,3,0502
13978,24,3,0601
13979,24,3,0602
13980,24,3,0701
13981,24,3,0702
13982,24,3,0801
13983,24,3,0802
13984,25,1,0201
13985,25,1,0202
13986,25,1,0301
13987,25,1,0302
13988,25,1,0401
13989,25,1,0402
13990,25,1,0501
13991,25,1,0502
13992,25,1,0601
13993,25,1,0602
13994,25,1,0701
13995,25,1,0702
13996,25,1,0801
13997,25,1,0802
13998,25,2,0101
13999,25,2,0102
14000,25,2,0201
14001,25,2,0202
14002,25,2,0301
14003,25,2,0302
14004,25,2,0401
14005,25,2,0402
14006,25,2,0501
14007,25,2,0502
14008,25,2,0601
14009,25,2,0602
14010,25,2,0701
14011,25,2,0702
14012,25,2,0801
14013,25,2,0802
14014,25,3,0101
14015,25,3,0102
14016,25,3,0201
14017,25,3,0202
14018,25,3,0301
14019,25,3,0302
14020,25,3,0401
14021,25,3,0402
14022,25,3,0501
14023,25,3,0502
14024,25,3,0601
14025,25,3,0602
14026,25,3,0701
14027,25,3,0702
14028,25,3,0801
14029,25,3,0802
14030,26,1,0101
14031,26,1,0102
14032,26,1,0201
14033,26,1,0202
14034,26,1,0301
14035,26,1,0302
14036,26,1,0401
14037,26,1,0402
14038,26,1,0501
14039,26,1,0502
14040,26,1,0601
14041,26,1,0602
14042,26,1,0701
14043,26,1,0702
14044,26,1,0801
14045,26,1,0802
14046,26,2,0101
14047,26,2,0102
14048,26,2,0201
14049,26,2,0202
14050,26,2,0301
14051,26,2,0302
14052,26,2,0401
14053,26,2,0402
14054,26,2,0501
14055,26,2,0502
14056,26,2,0601
14057,26,2,0602
14058,26,2,0701
14059,26,2,0702
14060,26,2,0801
14061,26,2,0802
